,app,review,rating,tokenized_review,replaced_review
1072,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,너무 힘들다,1,,
1167,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,훌륭,1,,
1192,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,좋아요,1,,
1226,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,칼로리점요,1,칼로리,칼로리
1244,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,너무너무아프당~~,1,,
1258,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,완전마음에쏙든,1,마음,마음
1277,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,그닥,2,,
1302,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,자꾸 오류 나는지,1,오류,오류
1408,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,이거모야몸으게가줄지도않아,1,모야,모야
1436,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,너무느림,2,느림,느림
1502,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,김서이,1,김서,김서
1583,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,혼자서도 할수있는 정말 맘에드는웹,1,,
1630,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,조금했는데 따라하기가 아고고~~,2,아고고,아고고
1661,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,운동의날이다.,1,운동,운동
1757,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,마지막에 계산도와준다는데 이거 뭔가요?,1,계산,계산
1788,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,다른 운동이 더 효과 있습니다.,2,운동,운동
1976,매일 운동 - 운동 & 피트니스 트레이너 - 빠르고 효율적인 운동,업뎃후 어플이 제대로 실행이 안됨,1,실행,실행
2039,Virtuagym Fitness Tracker - Home & Gym,동영상이 안되면 소용없는거잖아요ㅠㅠ,1,동영상,동영상
2051,Virtuagym Fitness Tracker - Home & Gym,동영상재생안됨..,1,동영상 재생,동영상 재생
2056,Virtuagym Fitness Tracker - Home & Gym,자세가 정확하지 않네요,1,자세 정확,자세 정확
2057,Virtuagym Fitness Tracker - Home & Gym,시리우스 사용자인데 왜 동영상 재생이 안될까요?,0,시리우스 동영상 재생,시리우스 동영상 재생
2121,체중 감량 운동 by Verv,이정도면 사기아닌가요 체험용 무료하고해서 다운받았어요 얼마뒤 폰을 바꿔서 이 어플을 다운 받았다는것도 몰랐어요 1년동안 한번도 사용하지않은 어플요금이 계속 나갔더군요 전부 환불해주세요,1,체험 무료 요금 환불,체험 무료 요금 환불
2123,체중 감량 운동 by Verv,댓글을 이제 봤네요 깔고 바로 삭제했는데 결제 안되게 해주세요,1,댓글 삭제 결제,댓글 삭제 결제
2124,체중 감량 운동 by Verv,탈퇴하고 싶은데 방법을 모르겠어요. 로그아웃밖에 안보여요..(메세지는 잘 받았습니다 하지만 영어로 되어 있어서 알 수가 없어요 한국말로 해석 해주세요) 다시 사용중입니다. 그래도 나중에 위해 탈퇴하고 싶어요,1,탈퇴 방법 로그아웃 메세지 영어 해석 탈퇴,탈퇴 방법 로그아웃 메세지 영어 해석 탈퇴
2128,체중 감량 운동 by Verv,체험판 사용해보고 결정하려고 했는데 왜 멋대로 결제하나요. 환불해주세요.,1,체험 결정 결제 환불,체험 결정 결제 환불
2129,체중 감량 운동 by Verv,결제취소해주세요 결제한적없는데 결제되있네요,1,결제 취소 결제 결제,결제 취소 결제 결제
2130,체중 감량 운동 by Verv,따로 설명이 없어서 유로인지 모르고 다운로드 했습니다.사이트는 열어보지 않고 후기를 보고 바로 삭제했네요. 혹시 자동 유로 신청이 될까 글 남김니다 반드시 취소 부탁드립니다. 취소 후 바로 확인 답변 주시기 바랍니다.,1,설명 유로 다운로드 사이트 후기 삭제 자동 유로 신청 취소 부탁 취소 확인,설명 유로 다운로드 사이트 후기 삭제 자동 유로 신청 취소 부탁 취소 확인
2131,체중 감량 운동 by Verv,결제취소해주세요.,1,결제 취소,결제 취소
2132,체중 감량 운동 by Verv,자동결제 환불해주시고 계정탈퇴 요망,1,자동 결제 환불 계정 탈퇴 요망,자동 결제 환불 계정 탈퇴 요망
2133,체중 감량 운동 by Verv,Sorry I didn't know that it is paid automatically. I want to refund it as soon as possible and drop out from this application.,1,,
2134,체중 감량 운동 by Verv,자동결제 안되게해주시고 환불해주세요,1,자동 결제 환불,자동 결제 환불
2135,체중 감량 운동 by Verv,아니ㄱㅋㅋㅋ 결제가 왜 되냐 프리미엄 한 적도 없는데 당장 결제취소해줘요 Give me a refund right away. Why do you pay as you like? I didn't choose premium,1,결제 프리미엄 결제 취소,결제 프리미엄 결제 취소
2136,체중 감량 운동 by Verv,무료인줄알았는데 결제가 되었네요 취소해주세요,1,무료 결제 취소,무료 결제 취소
2137,체중 감량 운동 by Verv,결제 취소해주세요.,1,결제 취소,결제 취소
2138,체중 감량 운동 by Verv,"I applied for a free 7-day trial, but I'd like to cancel it. Please do not accept automatic payment aften 7days. Please do.",2,,
2139,체중 감량 운동 by Verv,환불하는 방법좀 알려주세요! 동의하나없이 이렇게 결제하는게 무슨 경우에요? 한번도 사용안했으니 결제취소해주세요,1,환불 방법 동의 결제 결제 취소,환불 방법 동의 결제 결제 취소
2141,체중 감량 운동 by Verv,결제취소부탁드립니다.,1,결제 취소 부탁,결제 취소 부탁
2142,체중 감량 운동 by Verv,무료인줄 알고 앱을 설치했는데 자동결제가 되었습니다 환불해주세요,1,무료 설치 자동 결제 환불,무료 설치 자동 결제 환불
2143,체중 감량 운동 by Verv,취소하려하는데 취소좀부탁드려요,1,취소 취소 부탁,취소 취소 부탁
2144,체중 감량 운동 by Verv,설치하고 댓글봤는데 자동결제라고해서 들어가지않고 바로 지웠는데 설마 자동결제된건 아니겠죠? 만약 되있으면 취소해주세요,1,설치 댓글 자동 결제 자동 결제 취소,설치 댓글 자동 결제 자동 결제 취소
2145,체중 감량 운동 by Verv,저기요.. 한달계산했는데 취소하려고합니다. 취소가 안되요 계정탈퇴하는법좀요,1,계산 취소 취소 계정 탈퇴,계산 취소 취소 계정 탈퇴
2146,체중 감량 운동 by Verv,자동결제됬네요...당장 취소 바랍니다,1,자동 결제 취소,자동 결제 취소
2148,체중 감량 운동 by Verv,무료인줄 알고 다운 받았는데 전혀 이용하지 않았고 앱도 삭제 했습니다 결제 확인후 취소 해주세요,1,무료 삭제 결제 확인 취소,무료 삭제 결제 확인 취소
2149,체중 감량 운동 by Verv,오늘 다운받고 지웠어요 자동결제 안되게 지금 취소해주세요,1,자동 결제 취소,자동 결제 취소
2150,체중 감량 운동 by Verv,무료인줄알았는데 결제가되었네요? 취소해주세요.,1,무료 결제 취소,무료 결제 취소
2151,체중 감량 운동 by Verv,무료로 되어있어 내려받았다가 밑에 글읽고 바로 삭제했어요. 자동결제 안되게 해주세요.,1,무료 삭제 자동 결제,무료 삭제 자동 결제
2152,체중 감량 운동 by Verv,무료인줄 알고 들어왔는데 결제해야하는건가봐요? 이용안했어요. 취소해주세요,1,무료 결제 용안 취소,무료 결제 용안 취소
2153,체중 감량 운동 by Verv,취소 좀 해주세요ㅠ,1,취소,취소
2154,체중 감량 운동 by Verv,사용하지도 않는데 자동결제 되어 돈이 나가고 있네요. 해지해주세요. 아니면 해지하는 방법을 알려주세요. 이렇게 지동결제 되는 시스템인데 왜 결제해지는 이리도 어렵나요? 빨리 해지해주세요. 그리고 답변도 빨리 해주시고요.,1,자동 결제 해지 해지 방법 지동 결제 시스템 결제 이리 해지,자동 결제 해지 해지 방법 지동 결제 시스템 결제 이리 해지
2155,체중 감량 운동 by Verv,7일 무료 사용 해봤는데 구매 의사가 없어 어플 삭제 했습니다 구독 취소와 결제 취소 부탁합니다,1,무료 구매 의사 삭제 구독 취소 결제 취소 부탁,무료 구매 의사 삭제 구독 취소 결제 취소 부탁
2156,체중 감량 운동 by Verv,무료로 사용해보려고했는데 자동결제가 헉! 빨리 취소해주세요,1,무료 자동 결제 취소,무료 자동 결제 취소
2157,체중 감량 운동 by Verv,잘못결제를 했습니다 환불요청 드립니다..ㅜ,1,결제 환불 요청,결제 환불 요청
2159,체중 감량 운동 by Verv,무료체험 끝나기도 전에 삭제했는데 왜 혼자 결제되나요 환불해주세요,1,무료 체험 삭제 결제 환불,무료 체험 삭제 결제 환불
2160,체중 감량 운동 by Verv,이거결제되기전에취소해주세요제발..,1,결제 취소,결제 취소
2162,체중 감량 운동 by Verv,"지금 앱삭제한상태고 쓰도안하고 결제된것 자체를 모르고잇엇는데 지금 계속 달달이 결제되고잇네요ㅡㅡ취소 환불 요청합니다~~안해주시면 
구글로전화하겠습니다",1,삭제 상태 결제 결제 환불 요청 구글 전화,삭제 상태 결제 결제 환불 요청 구글 전화
2164,체중 감량 운동 by Verv,"한달을 하고 정기결제를 풀려고 했었습니다 하지만 아무런 알림도 안뜨고 다시 결제가 된다는 연락이 없어 시기를 놓치고 말았습니다 지금 
돈이 빠져나가고 뒤늦게 정기결제를 풀려고 하니 아무리 찾아도 이메일로 보내라는 말밖에는 없었습니다 이메일로 몇 번을 보내도 답장한번 
없어서 여기에 남깁니다 정기결제 푸는 법과 이메일 답장 좀 부탁드립니다 제발 이메일로 보내라고 시스템을 해놨으면 확인 좀 하고 
답장부탁드려요",1,정기 결제 결제 연락 시기 정기 결제 이메일 이메일 정기 결제 이메일 이메일 시스템 확인 부탁,정기 결제 결제 연락 시기 정기 결제 이메일 이메일 정기 결제 이메일 이메일 시스템 확인 부탁
2165,체중 감량 운동 by Verv,7일 무료체험이라 해서 3일 지낫는데 너무 비싼거 같어요 결제 되기 전에 당장 취소해주세요!!!,1,무료 체험 결제 취소,무료 체험 결제 취소
2166,체중 감량 운동 by Verv,하지도 않는데 자동결제로 되어버렸네요ㅠ 환불해주세요 please refund,1,자동 결제 환불,자동 결제 환불
2167,체중 감량 운동 by Verv,갑자기 무료체험후에 결제가 되었어요;; 그것도 두달이나 ㅋ 환불해주세요 ㅋㅋ -> refund please.,1,무료 체험 결제 환불,무료 체험 결제 환불
2168,체중 감량 운동 by Verv,이거구독취소하는법좀알려주세요 자동결제비열하다 취소도없네 삭제해도 자동결제된다면서요?? 구독취소 어떻게해요?,1,구독 취소 자동 결제 비열 취소 삭제 자동 결제 구독 취소,구독 취소 자동 결제 비열 취소 삭제 자동 결제 구독 취소
2171,체중 감량 운동 by Verv,아니 무료체험후 갑자기 결제가 돼버렸네요 이런건 원래 물어봐야하는거아닌가요?? 10일 결제 1시간정도지났는데 환불요청합니다,2,무료 체험 결제 결제 환불 요청,무료 체험 결제 결제 환불 요청
2172,체중 감량 운동 by Verv,앱삭제했는데 자동결제되엇다고 알림받았구요 바로 구독취소했는데 출금되었으면 환불해주세요,1,삭제 자동 결제 구독 취소 출금 환불,삭제 자동 결제 구독 취소 출금 환불
2176,체중 감량 운동 by Verv,무료체험을했는데...구독하기 눌렀더니 돈이 나간다네요 ㅡㅡ,1,무료 체험 구독,무료 체험 구독
2177,체중 감량 운동 by Verv,"구글, 이렇게 야비하게 돈 벌고 싶냐? 쪽 팔리지도 않냐. 자동 구매를 시작  하기 전에는 기본 예의상 유료 구독 하겠냐고 물어 보고 결제 해야 하는거 아닌가. 개발자도 그렇고 구글 앞르로는 뭐든지 제확인 하고 사용 하겠음. 그리고 고마워 이거 없어도 열받고 짜증나서 그냥 살 빠졌어",1,구글 자동 구매 시작 기본 예의 유료 구독 결제 구글 확인 짜증,구글 자동 구매 시작 기본 예의 유료 구독 결제 구글 확인 짜증
2178,체중 감량 운동 by Verv,자동구독 되고 계속 돈나가는데 구독취소 찾아서 했습니다. 이번달것만 환불좀 해주세요. 몇달을 모르고 그냥 넘겼네요,1,자동 구독 구독 취소 환불,자동 구독 구독 취소 환불
2179,체중 감량 운동 by Verv,한번은 모르고잇다가 그냥 결제 대서 놔둿는데 또 결제 ㅡㅡ 환불해주세요,1,결제 환불,결제 환불
2180,체중 감량 운동 by Verv,유료네요 유료인거 알았음 안깔았을텐데..,2,유료 유료,유료 유료
2181,체중 감량 운동 by Verv,돈  들어가는거  알고나서 동의도  안누르고  바로  삭제했습니다  한번  더  잘처리되었는지  확인  부탁드립니다 결제안되게 두번 일  안하게  처리  부탁드립니다,1,동의 삭제 처리 확인 부탁 결제 처리 부탁,동의 삭제 처리 확인 부탁 결제 처리 부탁
2184,체중 감량 운동 by Verv,저 이거 쓰지도않앗는대 환불해주세요 어플지운지 꽤됫는대 ㅠ 돈만나갓어요 ㅠ,1,환불,환불
2203,7분 운동,왜 자꾸 일시정지되는지 모르겠어요... 속터져서 지웁니다,1,시정지,시정지
2223,7분 운동,사람 인조 목소리가 구리다,2,인조 목소리,인조 목소리
2241,7분 운동,반응속도가 너무 느리네요,1,반응 속도,반응 속도
2314,7분 운동,why free-version has more function than pro-version. update please.,2,,
2452,7분 운동,무슨 운동인지 모르겠어요 어떻게하고. 있는건지 모르겠다는겁니다,1,운동 겁니다,운동 겁니다
2471,7분 운동,"한달하면 어벤져스되겠네요! 운동은 크게 안 바뀌고 운동횟수만 처음 10회에서 나중에는 7,80회. 7분운동이 계속 할수록 17분. 27분 운동이 됩니다.  운동열의도 완전 꺾이고 재미도 없고 광고 더럽게 많고 최근 써본 어플 통틀어 최악!",1,어벤져스 운동 운동 횟수 운동 운동 운동 열의 재미 광고 최악,어벤져스 운동 운동 횟수 운동 운동 운동 열의 재미 광고 최악
2477,7분 운동,슬라이드 잠금 해제시 전체화면 광고 팝업됨. 설치하지 마세요.,1,제시 화면 광고 팝업 설치,제시 화면 광고 팝업 설치
2485,7분 운동,지금 다리운동클릭하면 자꾸 엉덩이뜸요 오류고쳐줘요 82,1,운동 클릭 엉덩이 오류,운동 클릭 엉덩이 오류
2489,7분 운동,try to run it before deploying new version. and do not deploy it just before weekend,1,,
2490,7분 운동,다리운동누르면 엉덩이운동으로 되고 다른건 잘되는데 다리만 엉덩이운동으로 바뀌어요,1,운동 엉덩이 운동 엉덩이 운동,운동 엉덩이 운동 엉덩이 운동
2508,7분 운동,노답,1,,
2539,7분 운동,임강혁,1,임강혁,임강혁
2673,7분 운동,갤7 쓰고있습니다 용량이충분한데 설치하면 오류가뜨면서 안돼네요,1,용량 설치 오류,용량 설치 오류
2814,7분 운동,시간도 적고 최고에요,2,최고,최고
2865,7분 운동,운동,1,운동,운동
2894,7분 운동,설명은 구글 번역기로돌렸나요??ㅋㅋ설명 똑바로해주세요,1,설명 구글 번역기 설명,설명 구글 번역기 설명
3041,7분 운동,‥,1,,
3085,7분 운동,이런닝길  복주머니준다드만  이건 머여,1,런닝 복주머니,런닝 복주머니
3129,7분 운동,딱 보면 듣보잡 국어를 만날 수 있다.,1,듣보잡 국어,듣보잡 국어
3156,7분 운동,"유료를 무료로 푼건가 했는데... 광고도 그대로고, 다른기능은 결제해야하고... 딱히...",2,유료 무료 광고 결제,유료 무료 광고 결제
3228,7분 운동,잠금해제해도 껏다 키면 다시 돌아가네,1,해제,해제
3297,7분 운동,그냥별로,2,,
3436,7분 운동,싫어요,2,,
3508,7분 운동,번역이 엉망이어서 오히려 원문이 있는게 더 나을듯 합니다,1,번역 엉망 원문,번역 엉망 원문
3629,7분 운동,동작설명이없냐 헐,1,동작 설명,동작 설명
3633,7분 운동,조라요,1,조라,조라
3637,7분 운동,몰라,1,,
3703,7분 운동,번역 엉뚱,2,번역,번역
3715,7분 운동,감사의날이다.^^,1,감사,감사
3910,7분 운동,운동초보자한테는 좀무리인것같네요,1,운동 초보 무리,운동 초보 무리
3922,7분 운동,체어스텝업은 뭐 어쩌라고요 그냥 올라가 서있으라고요?오르락내리락 하라고요?스쿼트는요?그냥 버텨요?런지도 그냥 그대로 버티고요? 화살표만 있는것도 웃긴데 ㅋㅋㅋㅋ운동 설명 제대로 해줬으면 좋겠네요,2,체어 쿼트 런지 화살표 운동 설명,체어 쿼트 런지 화살표 운동 설명
3937,7분 운동,ㅠㅠ 어끄저께 까진 괜찮았는데 저만 이런건가여?? ㅠ 목소리가 깨져서나와요 ㅠㅠ,2,목소리,목소리
3968,30일 피트니스 도전,장난하냐요?;; 30일 운동도 업데이트했는데- 여기는 업데이트안해주고;; 게다가 30일 운동도 보니까 프리미엄으로 따로 되어있다는데ㅡㅡ 유료 버젼 사는 사람들을 호구로 보이시나요?ㅡㅡ,1,운동 업데이트 업데이트 운동 프리미엄 유료 호구,운동 업데이트 업데이트 운동 프리미엄 유료 호구
3997,30일 다리살 빼기 다이어트,"너무 힘들어요 ㅜㅠ 왠만한 어른들도 못할듯 ㅠㅠ 포기하고 싶지않아도 포기하고 싶게 만드는 ,,,?",1,어른 포기 포기,어른 포기 포기
4003,30일 다리살 빼기 다이어트,자꾸 점검 중이라고 한 번도 못하고 삭제했네요...,2,점검 삭제,점검 삭제
4007,30일 다리살 빼기 다이어트,솔직히 학생들이 할만한건 없는데 가장 중요한 문제는 살은 정확히 한부분만 빼는건 불가능합니다 이 점 알아주세요,1,학생 중요 문제 가능,학생 중요 문제 가능
4011,30일 다리살 빼기 다이어트,하루 하루 할때 점점 늘어나는데 이걸 어린애가 할 수있는 운동은 아닌것같네요 그래도 30일까지 열심히 하겠습니다!!ㅎㅎ^^,2,어린애 운동,어린애 운동
4027,30일 다리살 빼기 다이어트,맨날 점검중이세요?들어가면 점검중이라고 떠요..,2,점검 점검,점검 점검
4047,30일 다리살 빼기 다이어트,이거하고나서 그다음날 다리가 후들거리고 못걸어다셔요,1,,
4068,30일 다리살 빼기 다이어트,진짜 잘못된 정보들이 많습니다. 다리가 두꺼워진 이유는 혈액순환이 안된거 이기 때문에 스트레칭을 해줘야 하는데 여기서 스쿼트 런지등 다리 근육을 써서 다리에 근육을 만들게 해주는 그런운동입니다. 실제로 연예인들은 다리 관리할때 이런 하체 운동보다 다리를 스트레칭 해주거나 마사지를 이용해서 관리를 해줍니다. 혈액순환이 되게요.,1,정보 이유 혈액 순환 스트레칭 쿼트 런지 근육 근육 운동 연예인 관리 하체 운동 스트레칭 마사지 관리 혈액 순환,정보 이유 혈액 순환 스트레칭 쿼트 런지 근육 근육 운동 연예인 관리 하체 운동 스트레칭 마사지 관리 혈액 순환
4070,30일 다리살 빼기 다이어트,이딴걸 어플이라고 쳐 만드냐. 찌라시 어플 그 이상 그 이하도 아니다.,1,이하,이하
4090,30일 다리살 빼기 다이어트,빠지지 않나요 리뷰 남겨주세요,1,리뷰,리뷰
4098,30일 다리살 빼기 다이어트,별로임...,1,,
4108,30일 다리살 빼기 다이어트,제가 12일째인데  오히려더  알이생겨서 더두꺼워진듯,2,,
4115,30일 다리살 빼기 다이어트,하체,1,하체,하체
4119,30일 다리살 빼기 다이어트,렉이 너무 걸려요 어제부터 버퍼링도 심하구..,1,버퍼링,버퍼링
4123,30일 다리살 빼기 다이어트,설치안되네요~ㅠ,1,설치,설치
4149,30일 다리살 빼기 다이어트,계속 로딩만 되다가 화면에서 나가져서 깔았다가 바로 지웁니다.,1,로딩 화면,로딩 화면
4151,30일 다리살 빼기 다이어트,초딩도돼게만들어주세요 너무뚱뚱해서 운동해야돼거든요,1,초딩 운동,초딩 운동
4160,30일 다리살 빼기 다이어트,와파 4개로 빵빵한데도 이러네요 왜이러죠?,2,와파,와파
4248,최고의 복근 피트니스 Best Abs Fitness,왜 이제야 알게 됬는지 아쉬울 정도에요^-^,2,,
4269,Google 피트니스: 건강 및 활동 추적,Wear OS를 사용하여 자동 수면 인식 기능 추가 좀 됬으면 좋겠다. 값싼 미핏도 되는건데 가격이 몇배나 비싼 Wear OS 기기에서 구글 피트니스 앱은 자동 수면 추적도 못하는지...,1,자동 수면 인식 추가 가격 기기 구글 피트 자동 수면 추적,자동 수면 인식 추가 가격 기기 구글 피트 자동 수면 추적
4271,Google 피트니스: 건강 및 활동 추적,키로수가 다시줄어드는데 ㅋㅋㅋ이거어떻게된겁니까,1,겁니까,겁니까
4277,Google 피트니스: 건강 및 활동 추적,자전거아닌데 왜 자꾸 자전거로 인식하는거야 망할,1,자전거 자전거 인식,자전거 자전거 인식
4278,Google 피트니스: 건강 및 활동 추적,갤워치랑은 호환이안되는군ㅠ,1,워치 호환,워치 호환
4285,Google 피트니스: 건강 및 활동 추적,인터페이스 너무 불편 직관성 떨어지고 버튼 너무 많이 눌러야함,1,인터페이스 불편 직관 버튼,인터페이스 불편 직관 버튼
4286,Google 피트니스: 건강 및 활동 추적,업뎃후 잘 인지를 못함.,2,인지,인지
4291,Google 피트니스: 건강 및 활동 추적,이거안깔아도 벌써 정보가져가고있더만,1,정보,정보
4292,Google 피트니스: 건강 및 활동 추적,한달에 한번정도는 작동이 안되네요. 연동도 안되고,2,작동 연동,작동 연동
4293,Google 피트니스: 건강 및 활동 추적,애플워치와 동시 착용하고 걸으면 걸음수는 비슷한데 거리는 절반 이하로 나옵니다 걸음수에 비해 터무니없이 거리가 짧게 나옵니다,2,애플 워치 동시 착용 걸음 절반 이하 걸음 거리,애플 워치 동시 착용 걸음 절반 이하 걸음 거리
4295,Google 피트니스: 건강 및 활동 추적,걸음수 측정해볼려고 설치해봤더니 너무 엉터리네요 그래서 삼성핼스깔아서 비교해봤더니 삼성핼스는 잘만올라가는데 이앱은 먹통..삼성핼스좀 보고 배우세요 개발자좀 재대로된사람영입하고요 아직 지우지는 않았습니다 업데이트 기대할게요,1,걸음 측정 설치 엉터리 비교 먹통 영입 업데이트 기대,걸음 측정 설치 엉터리 비교 먹통 영입 업데이트 기대
4299,Google 피트니스: 건강 및 활동 추적,"갑자기 접속시 내 정보 및에 아무것도 안 나오고 할 수 있는게 없고, 삭제 후 재설치해도 동일하네요",1,접속 정보 삭제 설치 동일,접속 정보 삭제 설치 동일
4300,Google 피트니스: 건강 및 활동 추적,步數一直不能更新，重新下載了還是一樣,1,步數 重新,步數 重新
4302,Google 피트니스: 건강 및 활동 추적,계속걸어도 적용이안되네요 계속500~600사이로 고정이안돼고 늘었다 줄었다합니다. 못해도운동겸해서 1000걸음은 넘게걸은거같은데도말이죠.,1,적용 사이 고정 운동 걸음,적용 사이 고정 운동 걸음
4303,Google 피트니스: 건강 및 활동 추적,몇일째 킬로수가 전혀 안올라가네요 ㅡㅡ.. 계속 걸어다니는데 o km입니다,1,킬로수,킬로수
4308,Google 피트니스: 건강 및 활동 추적,"Step수 대비, 이동거리의 오차가 심합니다. 같은 경로를 GPS로 측정한 실제거리와 단순 스탭수로 산정된 거리의 편차가 상당히 큽니다. 삼성헬스와 비교를 해봐도 두앱이 스탭수는 단단위까지 같은데도 이동거리는 언제나 구글피트니스가 훨씬 짧습니다. 어제도 Limpo앱으로 매일 가는 운동 경로로 GPS를 기반으로한 8.4km의 거리를 트래킹을 했는데 트래킹 없이 스탭수만으로 했을때는 약 1km나 덜 이동한것으로 나옵니다.",1,대비 동거리 경로 측정 거리 단순 스탭 산정 거리 편차 헬스 비교 스탭 단위 동거리 구글 피트 제도 운동 경로 기반 거리 트래킹 트래킹 스탭 이동,대비 동거리 경로 측정 거리 단순 스탭 산정 거리 편차 헬스 비교 스탭 단위 동거리 구글 피트 제도 운동 경로 기반 거리 트래킹 트래킹 스탭 이동
4315,Google 피트니스: 건강 및 활동 추적,로그인도 안되는걸 앱이라고 만든건가? 사용자가 질의를 하면 답변을 해줘야지,1,로그인 사용자 질의,로그인 사용자 질의
4317,Google 피트니스: 건강 및 활동 추적,주말에 운동량 보려고 월요일켜보니 먹통 지웠다 다시 깔아봐도 로그인도 안되고 뭐가 문제인지 알아볼 방법도 없고...... 괜히 구글 시스템 공부만 몇시간 했네 공부 시키려 일부러?... 역시 구글 똑똑해 ㅋ,1,주말 운동량 먹통 로그인 문제 방법 구글 시스템 공부 공부 구글,주말 운동량 먹통 로그인 문제 방법 구글 시스템 공부 공부 구글
4318,Google 피트니스: 건강 및 활동 추적,걸음수 체크가 안되는데 문제 해결 좀 해주세요~,1,걸음 체크 문제 해결,걸음 체크 문제 해결
4322,Google 피트니스: 건강 및 활동 추적,포켓몬 연동안됨!,1,포켓몬 연동,포켓몬 연동
4323,Google 피트니스: 건강 및 활동 추적,로그인 안됨,1,로그인,로그인
4324,Google 피트니스: 건강 및 활동 추적,잘되다가 아예 먹통 되서 앱 삭제후 다시 설치했더니 아예 접속이 안된다고 나오네요 해결이 안됩니다 이게 무슨 피트니스 앱입니까?,1,먹통 삭제 설치 접속 해결 피트,먹통 삭제 설치 접속 해결 피트
4325,Google 피트니스: 건강 및 활동 추적,포켓몬고랑 연걸이 안됌,1,포켓몬 고랑,포켓몬 고랑
4327,Google 피트니스: 건강 및 활동 추적,개빡띠네,2,,
4328,Google 피트니스: 건강 및 활동 추적,업데이트 이후 측정을못하네,1,업데이트 측정,업데이트 측정
4329,Google 피트니스: 건강 및 활동 추적,키로수가 안 맞아요,1,,
4330,Google 피트니스: 건강 및 활동 추적,아니...이럴꺼면 그냥 만들지 말아주세요...... 제대로 측정도 못하고.....칼로리는 채워지는데 걸음수는 그대로....제대로 업데이트를 하던가....그냥 서비스 종료하던가 해주세요. 대체왜 걸음만 그대로냐고...칼로리만 올라가는게 말이 된다고생각해요???아니 아예먹질 말던가 걸음까지 채워지든가 해야지 하나만 채워지는건 뭔데 장난합니까 지금? 애초에 사용자들 리뷰는 보는겁니까?,1,측정 칼로리 걸음 업데이트 종료 걸음 칼로리 걸음 뭔데 리뷰 겁니까,측정 칼로리 걸음 업데이트 종료 걸음 칼로리 걸음 뭔데 리뷰 겁니까
4331,Google 피트니스: 건강 및 활동 추적,포켓몬고 때문에깔았는데 걷기가아니라 자전거타기로 계속 출력되네요,2,포켓 자전거 출력,포켓 자전거 출력
4332,Google 피트니스: 건강 및 활동 추적,걷는데 자꾸 자전거타기로 인식해서 걸음수가 안올라가요,1,자전거 인식 걸음,자전거 인식 걸음
4333,Google 피트니스: 건강 및 활동 추적,걸었는데 자전거타기로 인식해서 걸음수가 안올라감,1,자전거 인식 걸음,자전거 인식 걸음
4334,Google 피트니스: 건강 및 활동 추적,무슨 이유에서인지 어제부터 운동량을 인식못하는 경우가 많아졌네요.,1,이유 운동량 인식,이유 운동량 인식
4335,Google 피트니스: 건강 및 활동 추적,몇일째 걷기가 0으로 되어있습니다.,1,,
4336,Google 피트니스: 건강 및 활동 추적,갤럭시7기준 5월9일부로 걸음수/거리/칼로리 다 안올라가요 8일까지만해도 잘올랐습니다. 매크로성 답변말고 수정부탁드립니다. 최근패치도 버그수정이더만 무슨 버그가 이리많나요,2,갤럭시 기준 걸음 거리 칼로리 매크로 수정 부탁 패치 버그 수정 버그,갤럭시 기준 걸음 거리 칼로리 매크로 수정 부탁 패치 버그 수정 버그
4337,Google 피트니스: 건강 및 활동 추적,미핏에서 심박수 수면시간 같은 데이터 불러오지도 못하고 삼성헬스랑도 연결안되고... 어플자체는 딸랑 활동량이랑 걸음수밖에 없고.... 어지간하면 구글껀 다 칭찬하고 선호하고 구글 어플을 기본 베이스로 쓰는데 구글 피트니스 어플 만큼은 진짜 노답이네요,1,심박수 수면 데이터 헬스 연결 활동 걸음 구글 칭찬 선호 구글 기본 베이스 구글 피트,심박수 수면 데이터 헬스 연결 활동 걸음 구글 칭찬 선호 구글 기본 베이스 구글 피트
4338,Google 피트니스: 건강 및 활동 추적,로그인이 안되서 못씀....,1,로그인,로그인
4341,Google 피트니스: 건강 및 활동 추적,걸음수 안올라감 쓰지마세요,1,걸음,걸음
4350,Google 피트니스: 건강 및 활동 추적,"oops, something went wrong이거좀 어떻게 고쳐주셔요. 인증이 안되는데 어떡하란거야",1,인증,인증
