,app,review,rating,tokenized_review,replaced_review
5306,Sworkit 개인 트레이너,하는데 힘들긴 해도 땀도 많이나고 효과가 정말 좋은것 같아요 그래서 별 더섯개 드릴게요~정말 재밌어요~,5,,
5307,Sworkit 개인 트레이너,한 0.5초보이고 지나가서 자꾸 되돌아가야하네요 개선 부탁드려요,3,초보 개선 부탁,초보 개선 부탁
5308,Sworkit 개인 트레이너,진짜하기도 쉽고 정말좋아여!! 이 어플땜에 살도빼고 넘넘좋아요,5,,
5309,Sworkit 개인 트레이너,운동하게요,5,운동,운동
5310,Sworkit 개인 트레이너,쿰척쿰챡,5,,
5311,Sworkit 개인 트레이너,이제고3인데 살쪄서찌뿌둥한몸풀기에도좋고 어제부터다이어트운동도좀해보려고합니다 최곱니다,5,몸풀기 다이어트 운동,몸풀기 다이어트 운동
5312,Sworkit 개인 트레이너,처음 느낌이 좋네요,4,,
5313,Sworkit 개인 트레이너,덕분에 평생안하던 운동을 즐겁게 하고있습니다. 이렇게 좋은 어플을 만들어주셔서 감사합니다. 근데 가끔 운동중에 갑자기 바탕화면으로 돌아가면서 어플이 꺼집니다. 열심히 운동했는데 1분 2분 남겨두고 어플이 종료돼서 허무할때가 많습니다. 이 부분만 조금 개선된다면 만점짜리 어플이 될 것 같습니다.,5,운동 감사 운동 바탕 화면 운동 종료 허무 개선,운동 감사 운동 바탕 화면 운동 종료 허무 개선
5314,Sworkit 개인 트레이너,가끔 끊기기는 하지만 따라하니 좋아요,5,,
5315,Sworkit 개인 트레이너,굿,4,,
5316,Sworkit 개인 트레이너,처음 운도 할 때 안정적인 운동이 가능,5,운도 안정 운동 가능,운도 안정 운동 가능
5317,Sworkit 개인 트레이너,운동도잘돼고메달도있으니재미있네요,5,운동 메달,운동 메달
5318,Sworkit 개인 트레이너,반응이 매우 느려졌습니다. 터치가 안되거나 스크롤이 안됩니다,5,반응 터치 스크롤,반응 터치 스크롤
5319,Sworkit 개인 트레이너,굿굿,5,,
5320,Sworkit 개인 트레이너,베리굳굳,5,,
5321,Sworkit 개인 트레이너,와우~겁나신기함!딱5분했는데 1키로빠졌음!,5,,
5323,Sworkit 개인 트레이너,따라해볼께요,4,,
5324,Sworkit 개인 트레이너,조금 빠른감이 있지만 좋아요,4,,
5325,Sworkit 개인 트레이너,장말좋습니다,5,장말,장말
5326,Sworkit 개인 트레이너,운동할때 젛아요,5,운동,운동
5327,Sworkit 개인 트레이너,쉽고 동영상을 보면서 즐겁게 운동할 수 있어요. 물론 이 어플이 운동을 싫어하는 저의 성향마져 봐꿔주진 못하지만,5,동영상 운동 운동 성향,동영상 운동 운동 성향
5328,Sworkit 개인 트레이너,좋아,5,,
5329,Sworkit 개인 트레이너,굿굿~!!!,5,,
5330,Sworkit 개인 트레이너,짱임,5,,
5331,Sworkit 개인 트레이너,초딩4학년 아들과 함께 운동하면서 웃고 땀나고 좋아요,4,초딩 학년 아들 운동,초딩 학년 아들 운동
5332,Sworkit 개인 트레이너,이제 몇주 지났는데 체력이 꽤 늘었네요. 운동앱중에서 최고인것 같습니다!,5,체력 운동 최고,체력 운동 최고
5333,Sworkit 개인 트레이너,굳이 단점 꼽자면 포인트설명도곁들이면더좋을것같아요,5,단점 포인트 설명,단점 포인트 설명
5334,Sworkit 개인 트레이너,아주 좋아요!!!,4,,
5335,Sworkit 개인 트레이너,그런뎽이거근육이생기는건가요 살이 빠지는건가용?,5,근육,근육
5336,Sworkit 개인 트레이너,엄청,5,,
5337,Sworkit 개인 트레이너,정말 좋아요~,5,,
5338,Sworkit 개인 트레이너,Good!,5,,
5339,Sworkit 개인 트레이너,딴거는 인터넷연결해서해야되는데 이건 안그래도되서 좋고 칼로리계산해줘서좋고! 대신 재생중에 노래틀은거 안끊겼으면 좋겠어요ㅇ 그리고 운동 뭐뭐있는지 목록도나왔으면해요#-#딴건 너무나사랑입니다,5,인터넷 연결 칼로리 계산 재생 노래 운동 목록 딴건 사랑,인터넷 연결 칼로리 계산 재생 노래 운동 목록 딴건 사랑
5340,Sworkit 개인 트레이너,엄청 납니다 다들열심히하세요,5,,
5341,Sworkit 개인 트레이너,헬스장에 몇 번 안가서 번번히 돈을 낭비했는데. 매트 구입하고 집에서 이 앱 보면서 따라하니 운동이 되네요. 감사해요.,5,헬스 낭비 매트 구입 운동 감사,헬스 낭비 매트 구입 운동 감사
5342,Sworkit 개인 트레이너,좋아요,5,,
5343,Sworkit 개인 트레이너,엄청좋음~~짱!짱!,5,,
5344,Sworkit 개인 트레이너,Awesome!,5,,
5345,Sworkit 개인 트레이너,Really good :),5,,
5346,Sworkit 개인 트레이너,운동할 시간을 따로 잡지 않아도 틈틈이 시간 날 때마다 어플 켜고 운동할 수 있어서  좋네요. 좋은 어플 개발해주셔서 감사합니다.^^,5,운동 운동 감사,운동 운동 감사
5347,Sworkit 개인 트레이너,할만하면 자동종료가 되는 현상이 도대체 왜 생기는 건가요 ㅠㅠㅠ 좋와요 정말 그러나 뭐가 문제일까요 짜증나요,3,자동 종료 현상 문제 짜증,자동 종료 현상 문제 짜증
5348,Sworkit 개인 트레이너,최고,5,최고,최고
5349,Sworkit 개인 트레이너,나름,4,,
5350,Sworkit 개인 트레이너,쩔어 와 짱이야,5,,
5351,Sworkit 개인 트레이너,힘들지만괜찮네요,4,,
5352,Sworkit 개인 트레이너,정말 운동 방법도 잘 나오고 배우기 좋네요 ^^,5,운동 방법,운동 방법
5353,Sworkit 개인 트레이너,오늘 시작 했지만 역시 힘들지만 꽤 지밌네요 ㅎㅎ,5,시작,시작
5354,Sworkit 개인 트레이너,좋아요,4,,
5355,Sworkit 개인 트레이너,운동이 단순하지않고 난이도도 있고 시간도 정해서 할수있어서 좋습니다. 운동앱이 멈춰있기보다 조금더 좋고 초보와 중급 상급 운동도 더추가되면 좋겠습니다.,5,운동 단순 난이도 운동 초보 중급 상급 운동 추가,운동 단순 난이도 운동 초보 중급 상급 운동 추가
5356,Sworkit 개인 트레이너,평소에 원래 알던 지식보다 훨신 많아서 좋았어요!!,5,지식,지식
5357,Sworkit 개인 트레이너,왜 영상이 안나오나요?,3,영상,영상
5358,Sworkit 개인 트레이너,운동할수밖에없는시스템이네요 ㅎ ㅎ,5,운동 시스템,운동 시스템
5359,Sworkit 개인 트레이너,조음,5,조음,조음
5360,Sworkit 개인 트레이너,좋아좋아,5,,
5361,Sworkit 개인 트레이너,좋아여매일합니당!!,3,,
5362,Sworkit 개인 트레이너,운동어플진짜좋네요!!!!!혼자운동하기정말좋아요!!,5,운동 운동,운동 운동
5363,Sworkit 개인 트레이너,그런데 가끔 나오지 않는 동영상이 있어요. 예를 들면 스탠딩 사이드 크런치 같은거요 ㅠㅠ 무슨 운동일까 하고 너무 궁금하네요 ㅠㅠ 그래도 아주 좋아요!! 좀더 보완하면 유료도구매할 의사있어요,4,동영상 스탠딩 사이드 크런치 운동 보완 유료 구매 의사,동영상 스탠딩 사이드 크런치 운동 보완 유료 구매 의사
5364,Sworkit 개인 트레이너,아직 사용한지 몇일 안됏지만 굿굿,5,,
5365,Sworkit 개인 트레이너,20분따라했는데도 땀이엄청나네요.최고의홈트레이너^^,5,최고 트레이너,최고 트레이너
5366,Sworkit 개인 트레이너,동작이 간단해서 쉬운줄 알았는데 진짜 운동됩니다,5,동작 운동,동작 운동
5367,Sworkit 개인 트레이너,👍땀도잘나고 효과도 좋습니다,5,,
5368,Sworkit 개인 트레이너,시작만 ㅜㅜ,4,시작,시작
5369,Sworkit 개인 트레이너,따라하기 쉽고 동영상 설명쉽고 최고임,5,동영상 설명 최고,동영상 설명 최고
5370,Sworkit 개인 트레이너,조아요,4,조아,조아
5371,Sworkit 개인 트레이너,운동어플 거의 다 받아서 해봤는데 이게 제일 쉬우면서도 체계적으로 운동할 수 있어요~진짜 강추예요!!다만 가끔 튕기거나 동영상이 꺼지는 일이 있긴한데 그런 문제가 있어도 어플이 너무 좋아서 문제로 안 느끼게되네요!! 꾸준히 따라만해도 살빠지고 몸매가 잡힐 것 같아요,5,운동 체계 운동 강추 동영상 문제 문제 몸매,운동 체계 운동 강추 동영상 문제 문제 몸매
5372,Sworkit 개인 트레이너,잘 몰랐던 운동이나 할 줄알아도 시간도 정할수있으니깐 자신의 컨디션에 따라서 하면될 것 같아서 너무 좋은 어플인 것 같습니다.👍👍👍👍,5,운동 컨디션,운동 컨디션
5373,Sworkit 개인 트레이너,첨엔 힘들지만 재미잇음,5,재미,재미
5374,Sworkit 개인 트레이너,영상이 자꾸 꺼져요,3,영상,영상
5375,Sworkit 개인 트레이너,영상으로 자세히 설명되어있어서 따라하기 쉽네요! 자주이용해야겠습니다!,5,영상 설명,영상 설명
5376,Sworkit 개인 트레이너,하는건 좋은데 계속 튕겨요,3,,
5377,Sworkit 개인 트레이너,이거 너무 좋아요 살도 빠지고 칼로리에다가 근육까지 대박 이거 진심 않깔몀 후해함 근데 인내심이 있어야함 나는 이제 아애 습관이 대붜렸어요!!좋아요,5,칼로리 근육 후해 인내심 아애 습관,칼로리 근육 후해 인내심 아애 습관
5378,Sworkit 개인 트레이너,살빠져요 ㅎㅎ,5,,
5380,Sworkit 개인 트레이너,30분짜리 전신운동 했더니 땀범벅 ㅋㅋㅋㅋㅋㅋㅋㅋ뭐 이젠 먹는것도 칼로리보고 먹게 되네요 다이어트는 이 어플과 식이요법으로 끝내겠습니다!!,5,운동 땀범벅 칼로리 다이어트 식이 요법,운동 땀범벅 칼로리 다이어트 식이 요법
5381,Sworkit 개인 트레이너,살빠지는 소리가 들려요,5,소리,소리
5382,Sworkit 개인 트레이너,♡,5,,
5383,Sworkit 개인 트레이너,동영상가끔끊김 집중안되요 빨리수정해주세여,3,동영상 집중 수정,동영상 집중 수정
5384,Sworkit 개인 트레이너,다좋긴좋은데 저장공간이 좀...,4,저장 공간,저장 공간
5385,Sworkit 개인 트레이너,최고..정말 최고에요..저처럼 아직 혼자하는 운동이 익숙지 못한분들에게 혼자서도 PT하는 효과를 주네요^^,5,최고 최고 운동,최고 최고 운동
5386,Sworkit 개인 트레이너,깔끔하고 편리하게 나와서 매일 운동하는데 즐겁습니다. 무엇보다 와이파이나 데이터를 들이지 않고 사용할수 있어서 너무너무 좋아요 고민하지 마세요 강추!!,5,편리 운동 와이파이 데이터 강추,편리 운동 와이파이 데이터 강추
5387,Sworkit 개인 트레이너,"너무 힘듬 ㅠㅠ 앱 좋은데 요즘 에러 많아요. This app is sooo cool. But, there are some errors.",5,에러,에러
5388,Sworkit 개인 트레이너,이거하고5kg빠짐,5,,
5389,Sworkit 개인 트레이너,제가  해 본  운동 중  제일  좋고  효과 있어요!저도  처음엔  좀  힘들었는데   이젠 너무 편하고  쉽기만  해요~~~^^그리고   습관이  되네요~~^^!,5,운동 습관,운동 습관
5390,Sworkit 개인 트레이너,만족만족 대만족입니다,5,만족 만족 만족,만족 만족 만족
5391,Sworkit 개인 트레이너,말이필요없어요 일단시작!!,5,필요 시작,필요 시작
5392,Sworkit 개인 트레이너,Best!!!,5,,
5393,Sworkit 개인 트레이너,PT받는 느낌! 운동 좀 해보신 븐들은 좋을 거 같아요~ 첨이시면 바른 자세를 배우고 하시길 추천드립니다~,5,운동 자세 추천,운동 자세 추천
5394,Sworkit 개인 트레이너,핵짱,5,,
5395,Sworkit 개인 트레이너,완전몸치인데 무리안가고 따라하기좋고 좋네요 꾸준히 할수있을듯싶어요,5,몸치 무리,몸치 무리
5396,Sworkit 개인 트레이너,진짜 좋은거 같습니다~~고맙습니다~,5,,
5397,Sworkit 개인 트레이너,좋아요,5,,
5398,Sworkit 개인 트레이너,정말 다좋은데 가끔 영상안나오는게있습니다...ㅠㅠ,4,영상,영상
5399,Sworkit 개인 트레이너,좋네요,5,,
5400,Sworkit 개인 트레이너,설명과 시간과 영상도 잇음 대박,5,설명 영상,설명 영상
5401,Sworkit 개인 트레이너,.,5,,
5402,Sworkit 개인 트레이너,언제나 어디서나 운동이 가능해요. 그런데 가끔 영상이 안 나오고 목소리만 나와서 불편할 때가 있네요.,5,운동 가능 영상 목소리 불편,운동 가능 영상 목소리 불편
5403,Sworkit 개인 트레이너,이 앱 좋네요 ㅎㅎ 처음이라 힘들긴하지만 하다보면 익숙해져서 계속하게될거같네요 ㅎㅎ 강추,5,강추,강추
5404,Sworkit 개인 트레이너,정말 누울자리만있으면 운동이 가능하네요,5,자리 운동 가능,자리 운동 가능
5405,Sworkit 개인 트레이너,그래도 최고!!,5,최고,최고
5406,Sworkit 개인 트레이너,좋아요  굿굿굿,5,,
5407,Sworkit 개인 트레이너,..하고있는데 가끔 동영상이 나오지않네요 빨리고쳐수세요...  그레도좋은어플입니다!!,4,동영상 수세 그레,동영상 수세 그레
5408,Sworkit 개인 트레이너,운동이 쉬워서 엄청 따라하기도쉬워요,5,운동,운동
5409,Sworkit 개인 트레이너,Good job,5,,
5410,Sworkit 개인 트레이너,잘정리되어있어서좋아요,5,정리,정리
5411,Sworkit 개인 트레이너,깔끔하고 좋음,5,,
5412,Sworkit 개인 트레이너,간단히 운동할수 있어서 좋아요ㅎ,5,운동,운동
5413,Sworkit 개인 트레이너,너무 잘쓰고있습니다,5,,
5414,Sworkit 개인 트레이너,써보면암 ㄱㄱㄱㄱ,5,,
5415,Sworkit 개인 트레이너,!,5,,
5416,Sworkit 개인 트레이너,최고~~,5,최고,최고
5417,Sworkit 개인 트레이너,재생되는게있고안되는게있네요 고쳐주세요,3,재생,재생
5418,Sworkit 개인 트레이너,진짜다이어트하려구 깔면작심삼일루삭제하는데매일매일하는중조금씩늘려가면서..꼭다이어트성공!!,5,다이어트 삭제 다이어트 성공,다이어트 삭제 다이어트 성공
5419,Sworkit 개인 트레이너,지루하지 않았기에 . 좋은 분할력으로 하게되는 어플,5,분할,분할
5420,Sworkit 개인 트레이너,운동 시작하시려는 분들 무조건 강추입니다,5,운동 시작 강추,운동 시작 강추
5421,Sworkit 개인 트레이너,동작설명만 자세하게 해주시면 완벽해요,5,동작 설명 완벽,동작 설명 완벽
5422,Sworkit 개인 트레이너,따라하기좋고 편하네요,5,,
5423,Sworkit 개인 트레이너,동작설명이없어  아쉬움,4,동작 설명 아쉬움,동작 설명 아쉬움
5424,Sworkit 개인 트레이너,업데이트후 동영상 재생이 안되는  운동이 있네요,4,업데이트 동영상 재생 운동,업데이트 동영상 재생 운동
5425,Sworkit 개인 트레이너,이어플덕분에 운동이쉬워서 계속하게되네요,5,운동,운동
5426,Sworkit 개인 트레이너,5분 했을뿐 인데 땀이 많이 나고 제대로 운동 되는것 같아요~~,5,운동,운동
5427,Sworkit 개인 트레이너,좋아요^^,5,,
5428,Sworkit 개인 트레이너,좋아요 앙앙,5,,
5429,Sworkit 개인 트레이너,좋습니당~,5,,
5431,Sworkit 개인 트레이너,이 앱 진짜 좋아요 이운동 하다보니 체력이 많이 좋아졌네요^^,5,운동 체력,운동 체력
5432,Sworkit 개인 트레이너,Amazing,3,,
5433,Sworkit 개인 트레이너,집안에서도 헉헉거리면서 운동이 가능 (-o-)b,5,집안 운동 가능,집안 운동 가능
5434,Sworkit 개인 트레이너,좋,5,,
5435,Sworkit 개인 트레이너,아침 스트레칭,5,스트레칭,스트레칭
5436,Sworkit 개인 트레이너,매일 쓰고 있어요..훌륭합니다,5,,
5437,Sworkit 개인 트레이너,시간날때 틈틈히 합시다!,5,,
5438,Sworkit 개인 트레이너,완전복권기뷴  감사합니다!,5,복권 감사,복권 감사
5439,Sworkit 개인 트레이너,3분만해도 땀이 뻘뻘나네요,5,,
5440,Sworkit 개인 트레이너,정말 좋네요♡♡,5,,
5441,Sworkit 개인 트레이너,굳,5,,
5442,Sworkit 개인 트레이너,굳,5,,
5443,Sworkit 개인 트레이너,우연히 어플을 알게되어 찾다가 설치했는데 운동에 대해 잘모르는 저로서는 매우 만족이에요. 운동자세랑 시간 칼로리 소모 등 알수있어서 만족합니다,5,설치 운동 만족 운동 자세 칼로리 소모 만족,설치 운동 만족 운동 자세 칼로리 소모 만족
5444,Sworkit 개인 트레이너,운동을 원래 안좋아하고 귀찮아하는데 이어플은 참 좋은거같아요 시키는대로만 하는타입이라 좋네요,5,운동 타입,운동 타입
5445,Sworkit 개인 트레이너,쉴틈없이 운동할수있음!!,5,운동,운동
5446,Sworkit 개인 트레이너,좀 느리긴 하지만 기능이 많아서 그러려니 합니다ㅋㅋ대박♥,5,,
5447,Sworkit 개인 트레이너,정말좋아요^^,5,,
5448,Sworkit 개인 트레이너,살뺄려고 운동어플 찾다 이거 했는데 소모칼로리도 나오고 맞춤식 운동도 해주고 되게 좋아요 고쳐줬으면 하는건 움직임을 자세하게 알려주는거랑 목표 몸무계꺼지 도와주는거 있음 좋겠어요,5,운동 소모 칼로리 맞춤식 운동 목표 무계,운동 소모 칼로리 맞춤식 운동 목표 무계
5449,Sworkit 개인 트레이너,의지가 필요 !!!!,5,의지 필요,의지 필요
5450,Sworkit 개인 트레이너,추천추천,5,추천 추천,추천 추천
5451,Sworkit 개인 트레이너,운동에 최고,5,운동 최고,운동 최고
5453,Sworkit 개인 트레이너,깔아봐라,5,,
5454,Sworkit 개인 트레이너,최고입니다 환상적인 앱이에요,5,최고 환상,최고 환상
5455,Sworkit 개인 트레이너,걍다운받았는데,5,,
5456,Sworkit 개인 트레이너,Sh9,5,,
5457,Sworkit 개인 트레이너,자세도 다양하고 좋아요ㅎㅎ,5,자세 다양,자세 다양
5458,Sworkit 개인 트레이너,이제껏 찾던 것이예요.딱 좋아요,4,,
5459,Sworkit 개인 트레이너,정말 좋아요,5,,
5460,Sworkit 개인 트레이너,좋아,5,,
5461,Sworkit 개인 트레이너,운동도 체계적으로 나눠져있고 정말 좋습니다,5,운동 체계,운동 체계
5462,Sworkit 개인 트레이너,내주네용,5,주네,주네
5463,Sworkit 개인 트레이너,이것저것 다 찾아 봤는데 최고네요 다른 어플은 다 지웠습니다~,5,최고,최고
5464,Sworkit 개인 트레이너,굿굿,5,,
5465,Sworkit 개인 트레이너,혼자 운동 하기엔 이만한 어플은 없을듯 합니다.,5,운동,운동
5466,Sworkit 개인 트레이너,힘드네요 참ㅎㅎㅠㅠ,5,,
5467,Sworkit 개인 트레이너,써봐요,5,,
5468,Sworkit 개인 트레이너,초 셀 때에도 동작을 계속 진행하면 좋겠습니다,5,동작 진행,동작 진행
5469,Sworkit 개인 트레이너,보고따라하는 시간이 너무 짧아요!ㅜㅜ 그리고 허리디스크를 위한 운동은 없나요?? 그것만 빼면 다 좋아요,5,허리 디스크 운동,허리 디스크 운동
5470,Sworkit 개인 트레이너,그냥 그렇겠지하고다운받았는데 좋네요~ 운동시작하기전에잠깐보고따라해야하는건 좀 불편하긴하지만 그래도 좋습니다~^^,5,운동 시작 불편,운동 시작 불편
5472,Sworkit 개인 트레이너,사랑합니답,5,사랑,사랑
5473,Sworkit 개인 트레이너,좋음 집에서도 쉽게 할 수 있어요,5,,
5474,Sworkit 개인 트레이너,좋아요,5,,
5475,Sworkit 개인 트레이너,열심히 할게요!!!!,5,,
5476,Sworkit 개인 트레이너,다운로드속도가 너무느려요ㅠㅠ,4,다운로드 속도,다운로드 속도
5477,Sworkit 개인 트레이너,편리해요,5,편리,편리
5478,Sworkit 개인 트레이너,계정삭제좀해주세요,5,계정 삭제,계정 삭제
5479,Sworkit 개인 트레이너,굿,5,,
5480,Sworkit 개인 트레이너,정말젛네요,5,,
5481,Sworkit 개인 트레이너,한번 써봤는데 좋네요 생각보다 힘들지만 꾸준히 해서 모두 건강챙겨요.,5,건강,건강
5482,Sworkit 개인 트레이너,제대로 운동에대한 설명 해줬으면ㅠㅠ하는 바램,4,운동 설명 바램,운동 설명 바램
5483,Sworkit 개인 트레이너,설명도 쉽고 자세히 나와있네요,5,설명,설명
5484,Sworkit 개인 트레이너,지시하는 말이 나와서 편해요,5,지시,지시
5485,Sworkit 개인 트레이너,운동에 큰 도움이 됩니다.,5,운동 도움,운동 도움
5486,Sworkit 개인 트레이너,운동하기엔 딱 좋은 어플이네요 평점5점드려요,5,운동 평점,운동 평점
5487,Sworkit 개인 트레이너,따라하고싶을때마다 원하는 시간만큼 할 수 있어서 좋아요,5,,
5488,Sworkit 개인 트레이너,굿굿,5,,
5489,Sworkit 개인 트레이너,깔끔해요.,5,,
5490,Sworkit 개인 트레이너,최고의어플이다,5,최고,최고
5491,Sworkit 개인 트레이너,굿,5,,
5492,Sworkit 개인 트레이너,굳,5,,
5493,Sworkit 개인 트레이너,무료 퀄리티 지리구요 내용오지네요,5,무료 퀄리티 지리구 내용,무료 퀄리티 지리구 내용
5494,Sworkit 개인 트레이너,오 생각보다 좋음,4,,
5495,Sworkit 개인 트레이너,말이 필요없네요 최고,5,필요 최고,필요 최고
5496,Sworkit 개인 트레이너,7분운동했는데 진짜 땀이 와...,5,운동,운동
5497,Sworkit 개인 트레이너,동영상을 보며 따라하기 좋음. 근데 운동 종류에 등산은 운동 항목에 없내요.  등산도 운동량이 측정 될 수 있도록 해주세요. 그리고 실행 속도가 느려요. 최적화에 노력을 기울여 실행속도가 향상될 수 있도록...,4,동영상 운동 종류 등산 운동 항목 등산 운동량 측정 실행 속도 최적화 노력 실행 속도 향상,동영상 운동 종류 등산 운동 항목 등산 운동량 측정 실행 속도 최적화 노력 실행 속도 향상
5498,Sworkit 개인 트레이너,정말좋아요!!,5,,
5499,Sworkit 개인 트레이너,좋아요 자신이 원하는 것을 골라할수있어요,5,,
5500,Sworkit 개인 트레이너,좋아요♡,5,,
5501,Sworkit 개인 트레이너,좋아요,5,,
5502,Sworkit 개인 트레이너,굿해보면암,5,,
5503,Sworkit 개인 트레이너,매우,5,,
5505,Sworkit 개인 트레이너,진짜운동어플중최고,5,운동 최고,운동 최고
5506,Sworkit 개인 트레이너,기대이상 짬짬이 하고있습니다 ㅎㅎ,5,기대,기대
5507,Sworkit 개인 트레이너,"혼자하면 의지도없고 땀나도록 하지않게되는데, 이어플이랑 같이 따라하다보면 다양한운동을하며 땀도 많이흘리게되어 좋아요",5,의지 운동,의지 운동
5508,Sworkit 개인 트레이너,괜찮은듯,5,,
5509,Sworkit 개인 트레이너,굿,5,,
5510,Sworkit 개인 트레이너,동작도다양하고 너무 좋아요,5,동작 다양,동작 다양
5511,Sworkit 개인 트레이너,혼자운동하기 막막하고 어려웠는데 큰 도움이 됩니다!!,5,운동 도움,운동 도움
5512,Sworkit 개인 트레이너,진짜 말이 필요없이 좋다,5,필요,필요
5513,Sworkit 개인 트레이너,자세에 대한 설명이 더길고 자세하면 더 좋을거 같다. 그리고 초 셀때도 동작 알려주면 좋겠다,4,자세 설명 동작,자세 설명 동작
5514,Sworkit 개인 트레이너,좋아요!,5,,
5515,Sworkit 개인 트레이너,강추해요,5,강추,강추
5516,Sworkit 개인 트레이너,간단하고 좋음,5,,
5518,Sworkit 개인 트레이너,재밌고 너무 편해요!,5,,
5519,Sworkit 개인 트레이너,한 스무개정도 사용해보지만 이 어플이 제일 낫군요,5,,
5521,Sworkit 개인 트레이너,와..진짜힘들긴하지만효과볼것같아요,5,,
5522,Sworkit 개인 트레이너,집에서 혼자서 외롭게 운동한것 같지 않아서 좋아요. 다만 가끔 소리만 나오고 화면이 안나와요.,4,운동 소리 화면,운동 소리 화면
5523,Sworkit 개인 트레이너,ㅋ,5,,
5524,Sworkit 개인 트레이너,좋아요,3,,
5525,Sworkit 개인 트레이너,"videos stops when it says ""begin"".",3,,
5526,Sworkit 개인 트레이너,ㅎㅎ,5,,
5527,Sworkit 개인 트레이너,시간도 원하는 만큼 정할 수 있고 좋네요,4,,
5528,Sworkit 개인 트레이너,정말좋네요... 꾸준하게 하기 빡시지만.. 잘만하면 엄청난 효과를 볼수있는..!!,5,,
5529,Sworkit 개인 트레이너,정말 최고!,5,최고,최고
5530,Sworkit 개인 트레이너,이 앱으로 근력.요가 .스트레칭.으로 나의 건강을 단련시켜주는 좋은 친구네요^^,5,근력 요가 스트레칭 건강 단련,근력 요가 스트레칭 건강 단련
5531,Sworkit 개인 트레이너,처음써보는운동앱인데 설명과 동작이 함께 있어 따라하기도 쉽고 시간도알려주니깐좋아요,5,운동 설명 동작,운동 설명 동작
5533,Sworkit 개인 트레이너,좋은것같아요,5,,
5534,Sworkit 개인 트레이너,혼자운동하는대 편하네요,5,운동,운동
5535,Sworkit 개인 트레이너,열심히 할께요~~~♡,5,,
5536,Sworkit 개인 트레이너,좋은어플이네요!,5,,
5537,Sworkit 개인 트레이너,혼자 하기에도 좋고 추천해주고 싶습니다,5,추천,추천
5538,Sworkit 개인 트레이너,정말 좋습니다,5,,
5540,Sworkit 개인 트레이너,캬 굿굿,5,,
5541,Sworkit 개인 트레이너,대박이다,5,,
5542,Sworkit 개인 트레이너,심츨하고 깔끔한 앱,5,,
5543,Sworkit 개인 트레이너,굿,5,,
5544,Sworkit 개인 트레이너,시간날때 짬내서 운동하기 좋네요,5,운동,운동
5545,Sworkit 개인 트레이너,중간에 계속 시간이멈추는데 고쳐줘요,4,,
5546,Sworkit 개인 트레이너,좋은거 같아요!! 반복동영상과 타이머 덕분에 열심히 운동하고 있슺니다,5,반복 동영상 타이머 운동,반복 동영상 타이머 운동
5547,Sworkit 개인 트레이너,장장군,5,,
5548,Sworkit 개인 트레이너,설명도 쉽고 좋은어플이네요,4,설명,설명
5549,Sworkit 개인 트레이너,여러 종류의 프로그램이 있어서 운동하기가 넘 좋아요,5,종류 프로그램 운동,종류 프로그램 운동
5550,Sworkit 개인 트레이너,이런거는 또 처음보네요 너무 좋아요,5,,
5551,Sworkit 개인 트레이너,너무너무 좋아요 ! 홈트레이닝으로 딱 !!,5,트레이닝,트레이닝
5552,Sworkit 개인 트레이너,좋아요,5,,
5553,Sworkit 개인 트레이너,이런거참좋습니다 초등학생들도 자유롭게운동할수 있는앱!,5,초등학생 자유 운동,초등학생 자유 운동
5554,Sworkit 개인 트레이너,Good,5,,
5555,Sworkit 개인 트레이너,^^,5,,
5556,Sworkit 개인 트레이너,굿,5,,
5557,Sworkit 개인 트레이너,하루 십분씩 딱 투자,5,투자,투자
5558,Sworkit 개인 트레이너,아침마다 회사형하고 하고있는데 정말 유용한것같습니다.,5,회사,회사
5559,Sworkit 개인 트레이너,하다,5,,
5560,Sworkit 개인 트레이너,딴사람이 안썼었으면....  ㅋㅋㅋ,5,,
5561,Sworkit 개인 트레이너,친절한앱이에요,5,친절,친절
5562,Sworkit 개인 트레이너,굿,5,,
5563,Sworkit 개인 트레이너,아주 좋은 어플입니다,5,,
5564,Sworkit 개인 트레이너,이런어플이있어서 쉽게따라할수있어좋네요ㅋ,5,,
5565,Sworkit 개인 트레이너,오랜만에 쉬다 다시 시작했는데 왜 영상이 예전처럼 첨부터 끝까지나오지않나요ㅠㅠ 하다가 도중에 그만뒀어요.. 유로앱사면 예전처럼 볼수있나요?,4,시작 영상 유로 사면,시작 영상 유로 사면
5566,Sworkit 개인 트레이너,방구석 운동할때.도움이 되요,5,방구석 운동 도움,방구석 운동 도움
5567,Sworkit 개인 트레이너,좋아요 운동 ㅎ,5,운동,운동
5568,Sworkit 개인 트레이너,젛아용,3,,
5569,Sworkit 개인 트레이너,진심좋음,5,,
5570,Sworkit 개인 트레이너,일일 알람을 맞추려는데 저녁으로 안되고 아침에만 되네요,5,알람 저녁,알람 저녁
5571,Sworkit 개인 트레이너,따라하기 좋아요,5,,
5572,Sworkit 개인 트레이너,진짜 이런앱은 본적이 없음 체고시다 조종당하는 느낌임 진심 고민하시는 분들 꼭 깔으시길,5,체고 조종당,체고 조종당
5573,Sworkit 개인 트레이너,맨몸운동 집에서하기 딱좋아요!,5,운동,운동
5574,Sworkit 개인 트레이너,피트니스코치보단 조금 못미치지만 이정도면 훌룡해요.,4,피트 코치,피트 코치
